https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume APE,Volume USD
1647759600000,2022-03-20 07:00:00,APE/USD,11.481,11.642,11.42,11.5,9691.797725,111455.6738375
1647756000000,2022-03-20 06:00:00,APE/USD,11.674,11.692,11.407,11.481,3349.709117,38458.010372277
1647752400000,2022-03-20 05:00:00,APE/USD,11.492,11.925,11.462,11.674,2823.936612,32966.636008488
1647748800000,2022-03-20 04:00:00,APE/USD,11.506,11.627,11.271,11.492,6824.94912,78432.31528704001
1647745200000,2022-03-20 03:00:00,APE/USD,11.742,11.825,11.346,11.506,5930.27787,68233.77717222
1647741600000,2022-03-20 02:00:00,APE/USD,11.593,11.787,11.495,11.742,8751.730169,102762.81564439801
1647738000000,2022-03-20 01:00:00,APE/USD,11.553,11.71,11.192,11.593,14570.278617,168913.240006881
1647734400000,2022-03-20 00:00:00,APE/USD,11.736,11.843,11.252,11.553,52557.044369,607191.5335950571
1647730800000,2022-03-19 23:00:00,APE/USD,12.266,12.284,11.452,11.736,44208.653995,518832.76328532
1647727200000,2022-03-19 22:00:00,APE/USD,13.059,13.079,12.12,12.266,29684.037831,364104.408035046
1647723600000,2022-03-19 21:00:00,APE/USD,13.109,13.253,13.032,13.059,4515.849745,58972.481819955
1647720000000,2022-03-19 20:00:00,APE/USD,13.15,13.361,13.052,13.109,4347.002728,56984.85876135201
1647716400000,2022-03-19 19:00:00,APE/USD,13.213,13.269,13.042,13.15,3963.707612,52122.7550978
1647712800000,2022-03-19 18:00:00,APE/USD,13.831,13.831,12.774,13.213,32670.128739,431670.411028407
1647709200000,2022-03-19 17:00:00,APE/USD,14.33,14.5,13.778,13.831,14507.550429,200653.929983499
1647705600000,2022-03-19 16:00:00,APE/USD,14.14,14.379,13.672,14.33,10333.610912,148080.64436896
1647702000000,2022-03-19 15:00:00,APE/USD,13.519,14.279,13.422,14.14,33700.11598,476519.63995720004
1647698400000,2022-03-19 14:00:00,APE/USD,13.046,13.55,12.979,13.519,13662.280504,184700.370133576
1647694800000,2022-03-19 13:00:00,APE/USD,13.234,13.311,13.034,13.046,9368.4679,122221.03222339999
1647691200000,2022-03-19 12:00:00,APE/USD,13.404,13.572,13.139,13.234,6079.558352,80456.875230368
1647687600000,2022-03-19 11:00:00,APE/USD,13.435,13.795,13.346,13.404,13654.366963,183023.134772052
1647684000000,2022-03-19 10:00:00,APE/USD,13.032,13.542,13.032,13.435,5075.587577,68190.519096995
1647680400000,2022-03-19 09:00:00,APE/USD,13.335,13.474,13.028,13.032,11447.633106,149185.554637392
1647676800000,2022-03-19 08:00:00,APE/USD,13.272,13.335,12.933,13.335,9582.972806,127788.94236801
1647673200000,2022-03-19 07:00:00,APE/USD,13.4,13.414,13.077,13.272,4717.564089,62611.51058920801
1647669600000,2022-03-19 06:00:00,APE/USD,13.21,13.578,13.132,13.4,3403.197202,45602.8425068
1647666000000,2022-03-19 05:00:00,APE/USD,14.045,14.045,13.18,13.21,18962.749772,250497.92448812
1647662400000,2022-03-19 04:00:00,APE/USD,14.099,14.276,13.781,14.045,9100.32608,127814.07979360002
1647658800000,2022-03-19 03:00:00,APE/USD,14.031,14.708,14.0,14.099,30281.13085,426933.66385415004
1647655200000,2022-03-19 02:00:00,APE/USD,14.122,14.437,13.67,14.031,12296.520698,172532.481913638
1647651600000,2022-03-19 01:00:00,APE/USD,13.486,14.4,13.333,14.122,38704.819189,546589.456587058
1647648000000,2022-03-19 00:00:00,APE/USD,13.1,13.489,12.75,13.486,25160.542463,339315.07565601805
1647644400000,2022-03-18 23:00:00,APE/USD,13.228,13.519,12.89,13.1,19149.089374,250853.07079939998
1647640800000,2022-03-18 22:00:00,APE/USD,14.104,14.5,13.121,13.228,23482.731808,310629.576356224
1647637200000,2022-03-18 21:00:00,APE/USD,14.217,14.4,13.658,14.104,45520.243553,642017.515071512
1647633600000,2022-03-18 20:00:00,APE/USD,14.221,14.687,14.0,14.217,26586.305021,377977.498483557
1647630000000,2022-03-18 19:00:00,APE/USD,14.497,14.98,13.842,14.221,53389.93934,759258.32735414
1647626400000,2022-03-18 18:00:00,APE/USD,13.864,14.642,13.594,14.497,74319.856737,1077414.963116289
1647622800000,2022-03-18 17:00:00,APE/USD,13.124,14.318,12.781,13.864,83516.675223,1157875.1852916721
1647619200000,2022-03-18 16:00:00,APE/USD,12.979,13.888,12.636,13.124,53655.122313,704169.825235812
1647615600000,2022-03-18 15:00:00,APE/USD,13.939,13.998,12.545,12.979,57747.360215,749502.988230485
1647612000000,2022-03-18 14:00:00,APE/USD,14.383,14.441,13.451,13.939,75500.472944,1052401.092366416
1647608400000,2022-03-18 13:00:00,APE/USD,15.214,15.214,14.253,14.383,66171.817531,951749.2515483728
1647604800000,2022-03-18 12:00:00,APE/USD,15.363,16.449,14.839,15.214,76293.780761,1160733.5804978542
1647601200000,2022-03-18 11:00:00,APE/USD,15.266,15.41,14.5,15.363,23116.316652,355135.972724676
1647597600000,2022-03-18 10:00:00,APE/USD,14.769,15.548,14.234,15.266,33490.3945,511264.36243700003
1647594000000,2022-03-18 09:00:00,APE/USD,16.285,16.285,14.44,14.769,59348.469581,876517.5472417889
1647590400000,2022-03-18 08:00:00,APE/USD,13.876,18.0,13.671,16.285,81292.626835,1323850.428007975
1647586800000,2022-03-18 07:00:00,APE/USD,12.304,14.926,12.174,13.876,61290.701926,850469.779925176
1647583200000,2022-03-18 06:00:00,APE/USD,11.328,12.441,11.328,12.304,22550.275674,277458.591892896
1647579600000,2022-03-18 05:00:00,APE/USD,11.4,11.815,11.0,11.328,26132.882447,296033.29235961597
1647576000000,2022-03-18 04:00:00,APE/USD,11.208,11.481,10.549,11.4,20413.839278,232717.7677692
1647572400000,2022-03-18 03:00:00,APE/USD,11.635,12.1,10.787,11.208,54059.009781,605893.381625448
1647568800000,2022-03-18 02:00:00,APE/USD,10.072,12.005,10.072,11.635,155913.750314,1814056.48490339
1647565200000,2022-03-18 01:00:00,APE/USD,9.589,10.189,9.163,10.072,78472.969099,790379.7447651279
1647561600000,2022-03-18 00:00:00,APE/USD,8.6,10.094,8.591,9.589,95146.830858,912362.9610973621
1647558000000,2022-03-17 23:00:00,APE/USD,8.3,8.658,8.151,8.6,27649.154736,237782.7307296
1647554400000,2022-03-17 22:00:00,APE/USD,8.827,8.846,8.266,8.3,88871.314161,737631.9075363001
1647550800000,2022-03-17 21:00:00,APE/USD,8.12,8.99,8.12,8.827,61669.182774,544353.876346098
1647547200000,2022-03-17 20:00:00,APE/USD,7.812,8.236,7.747,8.12,41937.678645,340533.95059739996
1647543600000,2022-03-17 19:00:00,APE/USD,7.375,7.921,7.354,7.812,61201.299889,478104.55473286804
1647540000000,2022-03-17 18:00:00,APE/USD,7.985,7.994,7.32,7.375,52561.745594,387642.87375575
1647536400000,2022-03-17 17:00:00,APE/USD,8.537,8.537,7.86,7.985,78734.145238,628692.14972543
1647532800000,2022-03-17 16:00:00,APE/USD,7.473,8.86,7.303,8.537,177433.393834,1514748.883160858
1647529200000,2022-03-17 15:00:00,APE/USD,9.101,9.688,7.3,7.473,172038.506141,1285643.756391693
1647525600000,2022-03-17 14:00:00,APE/USD,7.89,10.039,7.632,9.101,101705.127547,925618.3658052471
1647522000000,2022-03-17 13:00:00,APE/USD,8.0,8.5,6.221,7.89,43269.808522,341398.78923858
1647518400000,2022-03-17 12:00:00,APE/USD,0.0,20.0,0.0,8.0,4584.252917,36674.023336
1647514800000,2022-03-17 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647511200000,2022-03-17 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647507600000,2022-03-17 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647504000000,2022-03-17 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647500400000,2022-03-17 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647496800000,2022-03-17 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647493200000,2022-03-17 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647489600000,2022-03-17 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647486000000,2022-03-17 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647482400000,2022-03-17 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647478800000,2022-03-17 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647475200000,2022-03-17 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647471600000,2022-03-16 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647468000000,2022-03-16 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647464400000,2022-03-16 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647460800000,2022-03-16 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647457200000,2022-03-16 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647453600000,2022-03-16 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647450000000,2022-03-16 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647446400000,2022-03-16 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647442800000,2022-03-16 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647439200000,2022-03-16 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647435600000,2022-03-16 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647432000000,2022-03-16 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647428400000,2022-03-16 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647424800000,2022-03-16 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647421200000,2022-03-16 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647417600000,2022-03-16 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647414000000,2022-03-16 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647410400000,2022-03-16 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647406800000,2022-03-16 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647403200000,2022-03-16 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647399600000,2022-03-16 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647396000000,2022-03-16 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647392400000,2022-03-16 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647388800000,2022-03-16 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647385200000,2022-03-15 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647381600000,2022-03-15 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647378000000,2022-03-15 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647374400000,2022-03-15 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647370800000,2022-03-15 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647367200000,2022-03-15 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647363600000,2022-03-15 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647360000000,2022-03-15 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647356400000,2022-03-15 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647352800000,2022-03-15 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647349200000,2022-03-15 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647345600000,2022-03-15 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647342000000,2022-03-15 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647338400000,2022-03-15 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647334800000,2022-03-15 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647331200000,2022-03-15 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647327600000,2022-03-15 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647324000000,2022-03-15 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647320400000,2022-03-15 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647316800000,2022-03-15 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647313200000,2022-03-15 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647309600000,2022-03-15 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647306000000,2022-03-15 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647302400000,2022-03-15 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647298800000,2022-03-14 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647295200000,2022-03-14 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647291600000,2022-03-14 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647288000000,2022-03-14 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647284400000,2022-03-14 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647280800000,2022-03-14 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647277200000,2022-03-14 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647273600000,2022-03-14 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647270000000,2022-03-14 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647266400000,2022-03-14 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647262800000,2022-03-14 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647259200000,2022-03-14 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647255600000,2022-03-14 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647252000000,2022-03-14 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647248400000,2022-03-14 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647244800000,2022-03-14 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647241200000,2022-03-14 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647237600000,2022-03-14 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647234000000,2022-03-14 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647230400000,2022-03-14 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647226800000,2022-03-14 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647223200000,2022-03-14 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647219600000,2022-03-14 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647216000000,2022-03-14 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647212400000,2022-03-13 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647208800000,2022-03-13 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647205200000,2022-03-13 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647201600000,2022-03-13 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647198000000,2022-03-13 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647194400000,2022-03-13 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647190800000,2022-03-13 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647187200000,2022-03-13 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647183600000,2022-03-13 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647180000000,2022-03-13 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647176400000,2022-03-13 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647172800000,2022-03-13 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647169200000,2022-03-13 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647165600000,2022-03-13 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647162000000,2022-03-13 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647158400000,2022-03-13 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647154800000,2022-03-13 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647151200000,2022-03-13 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647147600000,2022-03-13 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647144000000,2022-03-13 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647140400000,2022-03-13 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647136800000,2022-03-13 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647133200000,2022-03-13 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647129600000,2022-03-13 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647126000000,2022-03-12 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647122400000,2022-03-12 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647118800000,2022-03-12 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647115200000,2022-03-12 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647111600000,2022-03-12 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647108000000,2022-03-12 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647104400000,2022-03-12 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647100800000,2022-03-12 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647097200000,2022-03-12 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647093600000,2022-03-12 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647090000000,2022-03-12 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647086400000,2022-03-12 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647082800000,2022-03-12 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647079200000,2022-03-12 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647075600000,2022-03-12 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647072000000,2022-03-12 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647068400000,2022-03-12 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647064800000,2022-03-12 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647061200000,2022-03-12 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647057600000,2022-03-12 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647054000000,2022-03-12 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647050400000,2022-03-12 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647046800000,2022-03-12 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647043200000,2022-03-12 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647039600000,2022-03-11 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647036000000,2022-03-11 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647032400000,2022-03-11 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647028800000,2022-03-11 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647025200000,2022-03-11 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647021600000,2022-03-11 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647018000000,2022-03-11 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647014400000,2022-03-11 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647010800000,2022-03-11 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647007200000,2022-03-11 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647003600000,2022-03-11 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1647000000000,2022-03-11 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646996400000,2022-03-11 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646992800000,2022-03-11 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646989200000,2022-03-11 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646985600000,2022-03-11 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646982000000,2022-03-11 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646978400000,2022-03-11 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646974800000,2022-03-11 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646971200000,2022-03-11 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646967600000,2022-03-11 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646964000000,2022-03-11 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646960400000,2022-03-11 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646956800000,2022-03-11 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646953200000,2022-03-10 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646949600000,2022-03-10 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646946000000,2022-03-10 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646942400000,2022-03-10 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646938800000,2022-03-10 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646935200000,2022-03-10 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646931600000,2022-03-10 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646928000000,2022-03-10 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646924400000,2022-03-10 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646920800000,2022-03-10 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646917200000,2022-03-10 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646913600000,2022-03-10 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646910000000,2022-03-10 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646906400000,2022-03-10 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646902800000,2022-03-10 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646899200000,2022-03-10 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646895600000,2022-03-10 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646892000000,2022-03-10 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646888400000,2022-03-10 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646884800000,2022-03-10 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646881200000,2022-03-10 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646877600000,2022-03-10 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646874000000,2022-03-10 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646870400000,2022-03-10 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646866800000,2022-03-09 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646863200000,2022-03-09 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646859600000,2022-03-09 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646856000000,2022-03-09 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646852400000,2022-03-09 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646848800000,2022-03-09 18:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646845200000,2022-03-09 17:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646841600000,2022-03-09 16:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646838000000,2022-03-09 15:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646834400000,2022-03-09 14:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646830800000,2022-03-09 13:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646827200000,2022-03-09 12:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646823600000,2022-03-09 11:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646820000000,2022-03-09 10:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646816400000,2022-03-09 09:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646812800000,2022-03-09 08:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646809200000,2022-03-09 07:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646805600000,2022-03-09 06:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646802000000,2022-03-09 05:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646798400000,2022-03-09 04:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646794800000,2022-03-09 03:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646791200000,2022-03-09 02:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646787600000,2022-03-09 01:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646784000000,2022-03-09 00:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646780400000,2022-03-08 23:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646776800000,2022-03-08 22:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646773200000,2022-03-08 21:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646769600000,2022-03-08 20:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
1646766000000,2022-03-08 19:00:00,APE/USD,0.0,0.0,0.0,0.0,0.0,0.0
