https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ENS,Volume USD
1651460400000,2022-05-02 03:00:00,ENS/USD,24.022,24.386,23.856,23.919,324.162432,7753.641211008001
1651456800000,2022-05-02 02:00:00,ENS/USD,23.876,24.624,23.698,24.022,1732.528739,41618.805368258
1651453200000,2022-05-02 01:00:00,ENS/USD,25.286,25.304,23.876,23.876,1458.888159,34832.413684284
1651449600000,2022-05-02 00:00:00,ENS/USD,24.372,25.316,23.737,25.286,1579.886547,39949.011227442
1651446000000,2022-05-01 23:00:00,ENS/USD,23.783,24.802,23.4,24.372,4968.007453,121080.277644516
1651442400000,2022-05-01 22:00:00,ENS/USD,22.771,24.502,22.691,23.783,1697.995222,40383.420364826
1651438800000,2022-05-01 21:00:00,ENS/USD,21.625,23.16,21.435,22.771,975.588773,22215.131949983
1651435200000,2022-05-01 20:00:00,ENS/USD,21.889,21.889,20.946,21.625,250.918141,5426.104799125
1651431600000,2022-05-01 19:00:00,ENS/USD,21.475,22.173,21.475,21.889,244.231899,5345.992037211
1651428000000,2022-05-01 18:00:00,ENS/USD,22.361,22.496,21.391,21.475,1269.440969,27261.244809275002
1651424400000,2022-05-01 17:00:00,ENS/USD,21.83,22.622,21.691,22.361,360.671105,8064.9665789050005
1651420800000,2022-05-01 16:00:00,ENS/USD,19.669,22.287,19.669,21.83,1016.981251,22200.700709329998
1651417200000,2022-05-01 15:00:00,ENS/USD,18.957,19.669,18.957,19.669,91.748241,1804.596152229
1651413600000,2022-05-01 14:00:00,ENS/USD,19.243,19.474,18.957,18.957,398.118339,7547.1293524230005
1651410000000,2022-05-01 13:00:00,ENS/USD,19.089,19.669,19.052,19.243,182.719406,3516.0695296579997
1651406400000,2022-05-01 12:00:00,ENS/USD,18.9,19.356,18.846,19.089,79.62796,1520.0181284399998
1651402800000,2022-05-01 11:00:00,ENS/USD,19.669,19.669,18.723,18.9,213.355715,4032.4230135
1651399200000,2022-05-01 10:00:00,ENS/USD,19.533,19.867,19.339,19.669,60.749681,1194.8854755890002
1651395600000,2022-05-01 09:00:00,ENS/USD,19.777,20.023,19.436,19.533,66.372216,1296.4484951279999
1651392000000,2022-05-01 08:00:00,ENS/USD,19.339,19.867,19.339,19.777,36.764617,727.093830409
1651388400000,2022-05-01 07:00:00,ENS/USD,19.339,19.484,19.121,19.339,304.244952,5883.793126728
1651384800000,2022-05-01 06:00:00,ENS/USD,19.665,20.073,19.339,19.339,1595.444819,30854.307354640998
1651381200000,2022-05-01 05:00:00,ENS/USD,19.225,19.835,19.101,19.665,1985.075432,39036.50837028
1651377600000,2022-05-01 04:00:00,ENS/USD,20.328,20.368,19.015,19.225,193.177032,3713.8284402000004
1651374000000,2022-05-01 03:00:00,ENS/USD,20.198,20.573,20.075,20.328,352.502892,7165.6787885759995
1651370400000,2022-05-01 02:00:00,ENS/USD,19.976,20.675,19.887,20.198,194.839882,3935.375936636
1651366800000,2022-05-01 01:00:00,ENS/USD,21.157,21.157,19.446,19.976,1223.567958,24441.993529008
1651363200000,2022-05-01 00:00:00,ENS/USD,20.513,22.0,20.281,21.157,1773.59097,37523.86415229
1651359600000,2022-04-30 23:00:00,ENS/USD,20.653,21.137,19.827,20.513,337.037217,6913.644432321001
1651356000000,2022-04-30 22:00:00,ENS/USD,21.128,21.926,20.493,20.653,530.972245,10966.169775985
1651352400000,2022-04-30 21:00:00,ENS/USD,21.312,21.312,20.66,21.128,1140.052673,24087.032875144
1651348800000,2022-04-30 20:00:00,ENS/USD,21.184,21.615,20.778,21.312,2207.891777,47054.589551424
1651345200000,2022-04-30 19:00:00,ENS/USD,20.84,21.184,20.545,21.184,681.804246,14443.341147264002
1651341600000,2022-04-30 18:00:00,ENS/USD,20.583,21.372,20.543,20.84,414.743923,8643.26335532
1651338000000,2022-04-30 17:00:00,ENS/USD,21.261,21.517,20.365,20.583,1510.699411,31094.725976612997
1651334400000,2022-04-30 16:00:00,ENS/USD,21.842,23.122,21.119,21.261,2759.32535,58666.01626635
1651330800000,2022-04-30 15:00:00,ENS/USD,20.828,22.222,20.828,21.842,2456.638736,53657.90327171199
1651327200000,2022-04-30 14:00:00,ENS/USD,21.065,21.858,20.805,20.828,853.394558,17774.501854023998
1651323600000,2022-04-30 13:00:00,ENS/USD,19.8,21.81,19.765,21.065,2140.527949,45090.221245684996
1651320000000,2022-04-30 12:00:00,ENS/USD,18.903,20.066,18.9,19.8,789.117823,15624.532895400002
1651316400000,2022-04-30 11:00:00,ENS/USD,17.468,18.903,17.468,18.903,534.130081,10096.660921143
1651312800000,2022-04-30 10:00:00,ENS/USD,16.752,17.656,16.735,17.468,221.64575,3871.707961
1651309200000,2022-04-30 09:00:00,ENS/USD,16.852,16.997,16.735,16.752,557.539587,9339.903161424
1651305600000,2022-04-30 08:00:00,ENS/USD,16.464,16.855,16.464,16.852,291.356247,4909.935474444
1651302000000,2022-04-30 07:00:00,ENS/USD,17.015,17.105,16.454,16.464,681.397528,11218.528900991998
1651298400000,2022-04-30 06:00:00,ENS/USD,17.132,17.193,16.903,17.015,118.378246,2014.2058556900001
1651294800000,2022-04-30 05:00:00,ENS/USD,17.242,17.363,16.849,17.132,736.913333,12624.799220956
1651291200000,2022-04-30 04:00:00,ENS/USD,17.187,17.64,17.072,17.242,335.572573,5785.942303666
1651287600000,2022-04-30 03:00:00,ENS/USD,17.077,17.313,16.98,17.187,435.021122,7476.708023814001
1651284000000,2022-04-30 02:00:00,ENS/USD,16.765,17.394,16.765,17.077,129.992093,2219.8749721610006
1651280400000,2022-04-30 01:00:00,ENS/USD,16.518,16.829,16.472,16.765,635.010691,10645.954234615
1651276800000,2022-04-30 00:00:00,ENS/USD,16.221,16.601,16.221,16.518,204.152841,3372.196627638
1651273200000,2022-04-29 23:00:00,ENS/USD,16.248,16.323,16.168,16.221,30.672905,497.545192005
1651269600000,2022-04-29 22:00:00,ENS/USD,16.192,16.336,16.135,16.248,17.188548,279.279527904
1651266000000,2022-04-29 21:00:00,ENS/USD,16.291,16.437,16.08,16.192,102.833163,1665.074575296
1651262400000,2022-04-29 20:00:00,ENS/USD,16.433,16.798,16.291,16.291,189.248226,3083.042849766
1651258800000,2022-04-29 19:00:00,ENS/USD,16.936,16.936,16.433,16.433,93.857352,1542.357865416
1651255200000,2022-04-29 18:00:00,ENS/USD,17.124,17.148,16.735,16.936,74.928839,1268.994817304
1651251600000,2022-04-29 17:00:00,ENS/USD,17.153,17.45,17.124,17.124,37.353024,639.633182976
1651248000000,2022-04-29 16:00:00,ENS/USD,17.36,17.479,17.072,17.153,136.066794,2333.953717482
1651244400000,2022-04-29 15:00:00,ENS/USD,17.466,17.576,17.308,17.36,98.164296,1704.1321785599998
1651240800000,2022-04-29 14:00:00,ENS/USD,18.07,18.137,17.416,17.466,205.025762,3580.979959092
1651237200000,2022-04-29 13:00:00,ENS/USD,17.767,18.161,17.679,18.07,602.010101,10878.32252507
1651233600000,2022-04-29 12:00:00,ENS/USD,17.23,18.631,17.23,17.767,173.373597,3080.3286978989995
1651230000000,2022-04-29 11:00:00,ENS/USD,17.656,17.802,17.23,17.23,62.523549,1077.2807492700001
1651226400000,2022-04-29 10:00:00,ENS/USD,17.62,17.894,17.308,17.656,61.196606,1080.487275536
1651222800000,2022-04-29 09:00:00,ENS/USD,17.463,17.735,17.289,17.62,30.56743,538.5981166
1651219200000,2022-04-29 08:00:00,ENS/USD,17.677,17.844,17.463,17.463,37.581294,656.282137122
1651215600000,2022-04-29 07:00:00,ENS/USD,17.914,17.914,17.666,17.677,54.774883,968.255606791
1651212000000,2022-04-29 06:00:00,ENS/USD,17.893,18.07,17.82,17.914,22.386708,401.035487112
1651208400000,2022-04-29 05:00:00,ENS/USD,17.781,18.07,17.779,17.893,1756.557636,31430.085780948
1651204800000,2022-04-29 04:00:00,ENS/USD,17.684,17.91,17.58,17.781,154.955083,2755.2563308229996
1651201200000,2022-04-29 03:00:00,ENS/USD,17.98,18.161,17.653,17.684,918.233655,16238.04395502
1651197600000,2022-04-29 02:00:00,ENS/USD,19.285,19.285,17.825,17.98,189.332614,3404.2003997200004
1651194000000,2022-04-29 01:00:00,ENS/USD,19.249,19.474,19.052,19.285,57.30741,1105.17340185
1651190400000,2022-04-29 00:00:00,ENS/USD,18.783,19.474,18.72,19.249,114.84024,2210.55977976
1651186800000,2022-04-28 23:00:00,ENS/USD,19.659,19.659,18.717,18.783,152.568616,2865.696314328
1651183200000,2022-04-28 22:00:00,ENS/USD,19.828,19.828,19.359,19.659,568.426448,11174.695541232
1651179600000,2022-04-28 21:00:00,ENS/USD,19.798,19.991,19.436,19.828,956.138544,18958.315050432
1651176000000,2022-04-28 20:00:00,ENS/USD,20.469,20.479,19.684,19.798,349.280792,6915.061120016
1651172400000,2022-04-28 19:00:00,ENS/USD,19.434,20.525,19.385,20.469,737.953606,15105.172361214001
1651168800000,2022-04-28 18:00:00,ENS/USD,19.527,19.728,19.275,19.434,168.027631,3265.4489808540006
1651165200000,2022-04-28 17:00:00,ENS/USD,18.596,19.632,18.596,19.527,258.640124,5050.465701348001
1651161600000,2022-04-28 16:00:00,ENS/USD,19.343,19.343,18.555,18.596,257.941194,4796.674443624
1651158000000,2022-04-28 15:00:00,ENS/USD,19.141,19.631,19.111,19.343,230.926412,4466.809587316
1651154400000,2022-04-28 14:00:00,ENS/USD,19.768,19.867,19.067,19.141,129.260925,2474.1833654249995
1651150800000,2022-04-28 13:00:00,ENS/USD,19.484,20.0,19.4,19.768,720.87401,14250.23742968
1651147200000,2022-04-28 12:00:00,ENS/USD,19.669,19.867,19.221,19.484,93.038044,1812.7532492960001
1651143600000,2022-04-28 11:00:00,ENS/USD,19.05,19.669,19.05,19.669,130.386696,2564.575923624
1651140000000,2022-04-28 10:00:00,ENS/USD,19.011,19.1,18.863,19.05,72.820616,1387.2327348000001
1651136400000,2022-04-28 09:00:00,ENS/USD,18.694,19.011,18.694,19.011,116.592066,2216.531766726
1651132800000,2022-04-28 08:00:00,ENS/USD,18.766,18.941,18.694,18.694,21.4481,400.9507814
1651129200000,2022-04-28 07:00:00,ENS/USD,19.185,19.185,18.761,18.766,80.489978,1510.4749271479998
1651125600000,2022-04-28 06:00:00,ENS/USD,18.798,19.245,18.683,19.185,336.689537,6459.388767344999
1651122000000,2022-04-28 05:00:00,ENS/USD,18.783,18.806,18.637,18.798,165.986411,3120.212553978
1651118400000,2022-04-28 04:00:00,ENS/USD,18.975,19.043,18.698,18.783,444.333961,8345.924789463
1651114800000,2022-04-28 03:00:00,ENS/USD,17.957,20.47,17.957,18.975,926.338485,17577.272752875
1651111200000,2022-04-28 02:00:00,ENS/USD,17.963,18.218,17.851,17.957,808.969157,14526.659152249
1651107600000,2022-04-28 01:00:00,ENS/USD,18.501,18.656,17.945,17.963,981.529623,17631.216617949
1651104000000,2022-04-28 00:00:00,ENS/USD,18.606,18.714,18.368,18.501,80.463019,1488.646314519
1651100400000,2022-04-27 23:00:00,ENS/USD,18.446,18.798,18.171,18.606,198.792611,3698.735320266
1651096800000,2022-04-27 22:00:00,ENS/USD,18.773,18.773,18.446,18.446,237.563664,4382.099346144
1651093200000,2022-04-27 21:00:00,ENS/USD,18.634,18.9,18.5,18.773,177.751838,3336.935254774
1651089600000,2022-04-27 20:00:00,ENS/USD,18.5,18.9,18.498,18.634,217.226098,4047.791110132
1651086000000,2022-04-27 19:00:00,ENS/USD,18.594,18.778,18.375,18.5,540.096799,9991.7907815
1651082400000,2022-04-27 18:00:00,ENS/USD,18.789,19.156,18.594,18.594,267.774784,4979.004333696001
1651078800000,2022-04-27 17:00:00,ENS/USD,17.882,19.014,17.832,18.789,354.216548,6655.374720372
1651075200000,2022-04-27 16:00:00,ENS/USD,17.635,18.137,17.511,17.882,1408.855922,25193.161597204
1651071600000,2022-04-27 15:00:00,ENS/USD,17.229,17.758,17.217,17.635,1218.372967,21486.007273045
1651068000000,2022-04-27 14:00:00,ENS/USD,17.0,17.251,16.937,17.229,719.175097,12390.667746213001
1651064400000,2022-04-27 13:00:00,ENS/USD,16.799,17.188,16.799,17.0,113.304248,1926.172216
1651060800000,2022-04-27 12:00:00,ENS/USD,16.896,17.12,16.754,16.799,225.369226,3785.977627574
1651057200000,2022-04-27 11:00:00,ENS/USD,17.399,17.577,16.789,16.896,383.275723,6475.8266158080005
1651053600000,2022-04-27 10:00:00,ENS/USD,16.996,17.399,16.665,17.399,443.459208,7715.746759992
1651050000000,2022-04-27 09:00:00,ENS/USD,17.034,17.11,16.916,16.996,91.281904,1551.4272403839998
1651046400000,2022-04-27 08:00:00,ENS/USD,16.493,17.22,16.493,17.034,247.589472,4217.439066047999
1651042800000,2022-04-27 07:00:00,ENS/USD,15.76,16.493,15.76,16.493,605.815391,9991.713243762999
1651039200000,2022-04-27 06:00:00,ENS/USD,15.357,15.82,15.353,15.76,1062.138323,16739.29997048
1651035600000,2022-04-27 05:00:00,ENS/USD,15.108,15.431,15.108,15.357,1297.473192,19925.295809543997
1651032000000,2022-04-27 04:00:00,ENS/USD,15.082,15.215,15.081,15.108,332.318717,5020.671176436
1651028400000,2022-04-27 03:00:00,ENS/USD,14.99,15.121,14.932,15.082,18.289567,275.843249494
1651024800000,2022-04-27 02:00:00,ENS/USD,15.002,15.095,14.922,14.99,76.647225,1148.94190275
1651021200000,2022-04-27 01:00:00,ENS/USD,14.466,15.002,14.466,15.002,527.649641,7915.799914282
1651017600000,2022-04-27 00:00:00,ENS/USD,14.345,14.471,14.269,14.466,22.195073,321.073926018
1651014000000,2022-04-26 23:00:00,ENS/USD,14.429,14.429,14.056,14.345,61.290928,879.2183621600001
1651010400000,2022-04-26 22:00:00,ENS/USD,14.511,14.63,14.429,14.429,15.383782,221.972590478
1651006800000,2022-04-26 21:00:00,ENS/USD,14.175,14.511,14.175,14.511,20.843163,302.455138293
1651003200000,2022-04-26 20:00:00,ENS/USD,14.37,14.375,14.175,14.175,30.746731,435.83491192500003
1650999600000,2022-04-26 19:00:00,ENS/USD,14.495,14.532,14.242,14.37,34.413609,494.52356133
1650996000000,2022-04-26 18:00:00,ENS/USD,14.552,14.67,14.455,14.495,344.591111,4994.8481539449995
1650992400000,2022-04-26 17:00:00,ENS/USD,14.795,14.795,14.54,14.552,38.277398,557.0126956959999
1650988800000,2022-04-26 16:00:00,ENS/USD,14.907,14.907,14.632,14.795,595.785667,8814.648943265
1650985200000,2022-04-26 15:00:00,ENS/USD,15.323,15.442,14.907,14.907,137.321573,2047.052688711
1650981600000,2022-04-26 14:00:00,ENS/USD,15.743,15.792,15.323,15.323,84.904916,1300.998027868
1650978000000,2022-04-26 13:00:00,ENS/USD,16.057,16.073,15.743,15.743,32.008858,503.91545149399997
1650974400000,2022-04-26 12:00:00,ENS/USD,16.403,16.403,16.031,16.057,28.620354,459.55702417799995
1650970800000,2022-04-26 11:00:00,ENS/USD,16.299,16.497,16.25,16.403,25.987308,426.26981312399994
1650967200000,2022-04-26 10:00:00,ENS/USD,16.177,16.504,16.177,16.299,33.561431,547.017763869
1650963600000,2022-04-26 09:00:00,ENS/USD,16.388,16.525,16.177,16.177,20.294339,328.301522003
1650960000000,2022-04-26 08:00:00,ENS/USD,16.543,16.543,16.373,16.388,6.429903,105.37325036400001
1650956400000,2022-04-26 07:00:00,ENS/USD,16.107,16.638,16.095,16.543,66.254787,1096.052941341
1650952800000,2022-04-26 06:00:00,ENS/USD,16.298,16.355,16.104,16.107,24.588002,396.03894821399996
1650949200000,2022-04-26 05:00:00,ENS/USD,16.267,16.298,16.092,16.298,21.263953,346.55990599399996
1650945600000,2022-04-26 04:00:00,ENS/USD,16.087,16.282,15.922,16.267,58.169228,946.238831876
1650942000000,2022-04-26 03:00:00,ENS/USD,16.002,16.157,16.002,16.087,10.256584,164.997666808
1650938400000,2022-04-26 02:00:00,ENS/USD,16.26,16.26,15.953,16.002,337.687831,5403.680671662
1650934800000,2022-04-26 01:00:00,ENS/USD,16.266,16.471,16.091,16.26,273.706892,4450.47406392
1650931200000,2022-04-26 00:00:00,ENS/USD,15.709,16.355,15.601,16.266,840.67211,13674.372541259998
1650927600000,2022-04-25 23:00:00,ENS/USD,15.52,15.845,15.496,15.709,107.007444,1680.979937796
1650924000000,2022-04-25 22:00:00,ENS/USD,15.551,15.586,15.509,15.52,3.347192,51.94841984
1650920400000,2022-04-25 21:00:00,ENS/USD,15.687,15.687,15.39,15.551,97.648131,1518.526085181
1650916800000,2022-04-25 20:00:00,ENS/USD,15.722,15.87,15.645,15.687,91.495801,1435.294630287
1650913200000,2022-04-25 19:00:00,ENS/USD,15.488,15.776,15.39,15.722,88.965232,1398.711377504
1650909600000,2022-04-25 18:00:00,ENS/USD,15.245,15.488,15.212,15.488,481.756992,7461.452292096
1650906000000,2022-04-25 17:00:00,ENS/USD,15.277,15.359,15.237,15.245,6.670248,101.68793076
1650902400000,2022-04-25 16:00:00,ENS/USD,15.053,15.277,15.0,15.277,1113.25159,17007.14454043
1650898800000,2022-04-25 15:00:00,ENS/USD,15.092,15.205,15.03,15.053,207.665566,3125.9897649980003
1650895200000,2022-04-25 14:00:00,ENS/USD,14.881,15.315,14.858,15.092,56.017707,845.4192340440001
1650891600000,2022-04-25 13:00:00,ENS/USD,14.966,14.984,14.831,14.881,17.830373,265.33378061300004
1650888000000,2022-04-25 12:00:00,ENS/USD,14.891,15.079,14.828,14.966,149.512719,2237.607352554
1650884400000,2022-04-25 11:00:00,ENS/USD,14.788,14.891,14.702,14.891,25.51223,379.90261692999997
1650880800000,2022-04-25 10:00:00,ENS/USD,14.851,14.851,14.708,14.788,6.732298,99.55722282400001
1650877200000,2022-04-25 09:00:00,ENS/USD,14.58,14.938,14.562,14.851,46.482899,690.3175330490001
1650873600000,2022-04-25 08:00:00,ENS/USD,14.509,14.736,14.421,14.58,20.376441,297.08850978
1650870000000,2022-04-25 07:00:00,ENS/USD,14.584,14.717,14.388,14.509,71.436972,1036.479026748
1650866400000,2022-04-25 06:00:00,ENS/USD,15.096,15.096,14.575,14.584,71.892559,1048.481080456
1650862800000,2022-04-25 05:00:00,ENS/USD,15.318,15.318,15.077,15.096,423.011494,6385.781513424001
1650859200000,2022-04-25 04:00:00,ENS/USD,15.304,15.331,15.125,15.318,238.711394,3656.5811332920002
1650855600000,2022-04-25 03:00:00,ENS/USD,15.109,15.4,15.078,15.304,4312.811025,66003.2599266
1650852000000,2022-04-25 02:00:00,ENS/USD,15.057,15.109,14.909,15.109,91.93963,1389.11586967
1650848400000,2022-04-25 01:00:00,ENS/USD,14.858,15.214,14.858,15.057,235.95051,3552.7068290700004
1650844800000,2022-04-25 00:00:00,ENS/USD,15.318,15.347,14.793,14.858,121.823582,1810.0547813560001
1650841200000,2022-04-24 23:00:00,ENS/USD,14.979,15.443,14.933,15.318,237.47143,3637.58736474
1650837600000,2022-04-24 22:00:00,ENS/USD,15.031,15.12,14.941,14.979,159.259826,2385.552933654
1650834000000,2022-04-24 21:00:00,ENS/USD,14.879,15.031,14.842,15.031,17.1812,258.2506172
1650830400000,2022-04-24 20:00:00,ENS/USD,15.218,15.218,14.814,14.879,545.835714,8121.489588606
1650826800000,2022-04-24 19:00:00,ENS/USD,14.199,15.257,14.199,15.218,925.037037,14077.213629066
1650823200000,2022-04-24 18:00:00,ENS/USD,14.054,14.23,14.027,14.199,10.367118,147.202708482
1650819600000,2022-04-24 17:00:00,ENS/USD,14.161,14.161,13.992,14.054,13.886118,195.155502372
1650816000000,2022-04-24 16:00:00,ENS/USD,14.215,14.255,13.904,14.161,30.305635,429.15809723499996
1650812400000,2022-04-24 15:00:00,ENS/USD,14.248,14.248,14.056,14.215,26.502823,376.737628945
1650808800000,2022-04-24 14:00:00,ENS/USD,14.164,14.358,14.01,14.248,53.875584,767.619320832
1650805200000,2022-04-24 13:00:00,ENS/USD,14.253,14.253,13.992,14.164,22.000549,311.615776036
1650801600000,2022-04-24 12:00:00,ENS/USD,14.176,14.273,14.119,14.253,7.197672,102.588419016
1650798000000,2022-04-24 11:00:00,ENS/USD,14.321,14.35,14.176,14.176,16.336429,231.58521750399998
1650794400000,2022-04-24 10:00:00,ENS/USD,14.269,14.382,14.23,14.321,14.707333,210.623715893
1650790800000,2022-04-24 09:00:00,ENS/USD,14.239,14.269,14.183,14.269,0.202976,2.8962645439999997
1650787200000,2022-04-24 08:00:00,ENS/USD,14.276,14.276,14.155,14.239,3.539476,50.398598764000006
1650783600000,2022-04-24 07:00:00,ENS/USD,14.156,14.276,14.156,14.276,5.888995,84.07129262000001
1650780000000,2022-04-24 06:00:00,ENS/USD,14.184,14.254,14.134,14.156,291.90034,4132.14121304
1650776400000,2022-04-24 05:00:00,ENS/USD,14.12,14.184,14.088,14.184,3.52474,49.99491216
1650772800000,2022-04-24 04:00:00,ENS/USD,14.189,14.235,14.12,14.12,7.134166,100.73442391999998
1650769200000,2022-04-24 03:00:00,ENS/USD,14.024,14.211,14.024,14.189,13.94933,197.92704337
1650765600000,2022-04-24 02:00:00,ENS/USD,13.998,14.147,13.911,14.024,16.084834,225.573712016
1650762000000,2022-04-24 01:00:00,ENS/USD,14.045,14.147,13.992,13.998,22.011931,308.123010138
1650758400000,2022-04-24 00:00:00,ENS/USD,13.998,14.082,13.979,14.045,7.100651,99.728643295
1650754800000,2022-04-23 23:00:00,ENS/USD,14.163,14.163,13.929,13.998,11.990096,167.837363808
1650751200000,2022-04-23 22:00:00,ENS/USD,14.147,14.17,14.137,14.163,76.206329,1079.3102376269999
1650747600000,2022-04-23 21:00:00,ENS/USD,14.097,14.147,14.075,14.147,12.157307,171.989422129
1650744000000,2022-04-23 20:00:00,ENS/USD,13.987,14.097,13.987,14.097,3.671611,51.758700266999995
1650740400000,2022-04-23 19:00:00,ENS/USD,13.996,13.996,13.94,13.987,10.632005,148.70985393499998
1650736800000,2022-04-23 18:00:00,ENS/USD,14.065,14.113,13.954,13.996,9.429434,131.97435826400002
1650733200000,2022-04-23 17:00:00,ENS/USD,14.147,14.147,13.992,14.065,4.798602,67.49233713
1650729600000,2022-04-23 16:00:00,ENS/USD,14.072,14.147,14.05,14.147,7.030386,99.458870742
1650726000000,2022-04-23 15:00:00,ENS/USD,14.022,14.072,14.008,14.072,51.198162,720.460535664
1650722400000,2022-04-23 14:00:00,ENS/USD,14.005,14.058,14.005,14.022,93.538867,1311.601993074
1650718800000,2022-04-23 13:00:00,ENS/USD,14.021,14.058,14.005,14.005,38.232425,535.445112125
1650715200000,2022-04-23 12:00:00,ENS/USD,14.031,14.033,13.86,14.021,83.199242,1166.536572082
1650711600000,2022-04-23 11:00:00,ENS/USD,14.024,14.073,14.024,14.031,0.263283,3.694123773
1650708000000,2022-04-23 10:00:00,ENS/USD,13.989,14.069,13.989,14.024,69.818459,979.134069016
1650704400000,2022-04-23 09:00:00,ENS/USD,14.049,14.065,13.989,13.989,3.56716,49.90100124
1650700800000,2022-04-23 08:00:00,ENS/USD,13.969,14.082,13.955,14.049,128.14773,1800.3474587699998
1650697200000,2022-04-23 07:00:00,ENS/USD,13.982,14.018,13.962,13.969,77.170367,1077.9928566229999
1650693600000,2022-04-23 06:00:00,ENS/USD,13.954,14.019,13.925,13.982,4.947035,69.16944337
1650690000000,2022-04-23 05:00:00,ENS/USD,13.959,14.006,13.948,13.954,0.438828,6.123405912
1650686400000,2022-04-23 04:00:00,ENS/USD,14.047,14.135,13.803,13.959,51.900055,724.472867745
1650682800000,2022-04-23 03:00:00,ENS/USD,14.091,14.127,13.945,14.047,374.732695,5263.8701666649995
1650679200000,2022-04-23 02:00:00,ENS/USD,14.174,14.177,14.075,14.091,11.373472,160.26359395199998
1650675600000,2022-04-23 01:00:00,ENS/USD,14.111,14.211,14.111,14.174,3.855068,54.641733832
1650672000000,2022-04-23 00:00:00,ENS/USD,14.217,14.269,14.084,14.111,10.493415,148.072579065
1650668400000,2022-04-22 23:00:00,ENS/USD,14.17,14.237,14.146,14.217,3.623039,51.508745463000004
1650664800000,2022-04-22 22:00:00,ENS/USD,14.25,14.25,14.076,14.17,7.031601,99.63778617
1650661200000,2022-04-22 21:00:00,ENS/USD,14.276,14.307,14.25,14.25,9.876868,140.745369
1650657600000,2022-04-22 20:00:00,ENS/USD,14.189,14.286,14.189,14.276,7.624668,108.84976036799999
1650654000000,2022-04-22 19:00:00,ENS/USD,14.206,14.287,14.182,14.189,7.203418,102.209298002
1650650400000,2022-04-22 18:00:00,ENS/USD,14.184,14.331,14.151,14.206,395.898962,5624.140654172
1650646800000,2022-04-22 17:00:00,ENS/USD,14.178,14.314,14.178,14.184,36.517435,517.9632980399999
1650643200000,2022-04-22 16:00:00,ENS/USD,14.099,14.211,14.074,14.178,10.643895,150.90914331000002
1650639600000,2022-04-22 15:00:00,ENS/USD,14.27,14.352,14.093,14.099,33.525571,472.677025529
1650636000000,2022-04-22 14:00:00,ENS/USD,14.443,14.454,14.226,14.27,317.894467,4536.354044090001
1650632400000,2022-04-22 13:00:00,ENS/USD,14.765,14.819,14.378,14.443,53.028892,765.896287156
1650628800000,2022-04-22 12:00:00,ENS/USD,14.783,14.901,14.746,14.765,7.49618,110.6810977
1650625200000,2022-04-22 11:00:00,ENS/USD,14.804,14.91,14.775,14.783,7.127982,105.372957906
1650621600000,2022-04-22 10:00:00,ENS/USD,14.798,14.833,14.7,14.804,54.783537,811.0154817480001
1650618000000,2022-04-22 09:00:00,ENS/USD,14.79,14.981,14.786,14.798,9.316275,137.86223744999998
1650614400000,2022-04-22 08:00:00,ENS/USD,14.94,14.982,14.708,14.79,93.01395,1375.6763204999997
1650610800000,2022-04-22 07:00:00,ENS/USD,14.944,14.954,14.708,14.94,85.055459,1270.72855746
1650607200000,2022-04-22 06:00:00,ENS/USD,14.906,15.131,14.906,14.944,24.634849,368.14318345600003
1650603600000,2022-04-22 05:00:00,ENS/USD,14.863,14.978,14.863,14.906,24.95485,371.9769941
1650600000000,2022-04-22 04:00:00,ENS/USD,14.773,14.938,14.773,14.863,3.519378,52.308515214
1650596400000,2022-04-22 03:00:00,ENS/USD,14.713,14.819,14.713,14.773,41.967085,619.9797467049999
1650592800000,2022-04-22 02:00:00,ENS/USD,14.82,14.838,14.708,14.713,211.545254,3112.465322102
1650589200000,2022-04-22 01:00:00,ENS/USD,14.858,14.957,14.739,14.82,13.542899,200.70576318000002
1650585600000,2022-04-22 00:00:00,ENS/USD,14.506,14.858,14.471,14.858,32.373885,481.01118333000005
1650582000000,2022-04-21 23:00:00,ENS/USD,14.389,14.515,14.341,14.506,7.262479,105.349520374
1650578400000,2022-04-21 22:00:00,ENS/USD,14.708,14.708,14.184,14.389,185.264625,2665.772689125
1650574800000,2022-04-21 21:00:00,ENS/USD,14.58,14.871,14.58,14.708,463.709831,6820.244194348
1650571200000,2022-04-21 20:00:00,ENS/USD,15.171,15.171,14.575,14.58,44.272947,645.49956726
1650567600000,2022-04-21 19:00:00,ENS/USD,15.139,15.211,14.981,15.171,24.91261,377.94920631
1650564000000,2022-04-21 18:00:00,ENS/USD,15.211,15.255,15.014,15.139,529.884655,8021.923792044999
1650560400000,2022-04-21 17:00:00,ENS/USD,15.183,15.211,15.027,15.211,53.908953,820.009084083
1650556800000,2022-04-21 16:00:00,ENS/USD,15.56,15.56,15.182,15.183,25.528631,387.601204473
1650553200000,2022-04-21 15:00:00,ENS/USD,15.541,15.63,15.39,15.56,37.916364,589.9786238400001
1650549600000,2022-04-21 14:00:00,ENS/USD,15.517,15.63,15.39,15.541,65.022276,1010.5111913160001
1650546000000,2022-04-21 13:00:00,ENS/USD,15.444,15.681,15.361,15.517,171.701202,2664.287551434
1650542400000,2022-04-21 12:00:00,ENS/USD,14.907,15.444,14.907,15.444,43.571633,672.920300052
